Season,Date,HomeTeam,AwayTeam,Bet_Type,Odds,P_Model,EV,Won,Flat_Stake,Flat_Profit,Kelly_Stake,Kelly_Profit,Flat_BK,Kelly_BK
2012,2013-03-03,Granada,Mallorca,1,2.05,0.5669537731019738,0.16225523485904625,False,10.0,-10.0,38.632198775963396,-38.632198775963396,1175.9,1612.4003650728878
2012,2013-03-16,Getafe,Ath Bilbao,1,2.3,0.5491977697052749,0.26315487032213225,True,10.0,12.999999999999998,50.0,64.99999999999999,1188.9,1677.4003650728878
2012,2013-03-31,Valladolid,Osasuna,1,2.1,0.5353040340309,0.1241384714648901,False,10.0,-10.0,28.213288969293203,-28.213288969293203,1178.9,1649.1870761035946
2012,2013-04-05,Granada,Betis,1,2.3,0.5606455755035934,0.2894848236582648,False,10.0,-10.0,50.0,-50.0,1168.9,1599.1870761035946
2012,2013-04-07,Osasuna,Espanol,1,2.0,0.5315480947159924,0.0630961894319848,False,10.0,-10.0,15.774047357996201,-15.774047357996201,1158.9,1583.4130287455982
2012,2013-04-13,Malaga,Osasuna,1,2.0,0.5314280528726175,0.06285610574523504,True,10.0,10.0,15.714026436308759,15.714026436308759,1168.9,1599.127055181907
2012,2013-04-13,Levante,La Coruna,1,2.2,0.489865401460863,0.07770388321389876,False,10.0,-10.0,16.188309002895576,-16.188309002895576,1158.9,1582.9387461790116
2012,2013-04-13,Valladolid,Getafe,1,2.3,0.5144804430912906,0.18330501910996833,True,10.0,12.999999999999998,35.25096521345545,45.82625477749208,1171.9,1628.7650009565036
2012,2013-04-21,Getafe,Espanol,1,2.2,0.51596493214603,0.13512285072126606,False,10.0,-10.0,28.150593900263758,-28.150593900263758,1161.9,1600.61440705624
2012,2013-04-27,Levante,Celta,1,2.05,0.5171145181585256,0.060084762224977384,False,10.0,-10.0,14.30589576785176,-14.30589576785176,1151.9,1586.3085112883882
2012,2013-05-12,Ath Madrid,Barcelona,2,1.91,0.6712192140473324,0.2820286988304048,True,10.0,9.1,50.0,45.49999999999999,1161.0,1631.8085112883882
2012,2013-05-26,Osasuna,Sevilla,1,2.38,0.4967668033130708,0.1823049918851085,True,10.0,13.799999999999999,33.02626664585299,45.57624797127713,1174.8,1677.3847592596653
2012,2013-05-26,Malaga,La Coruna,1,2.38,0.5315480947159924,0.26508446542406183,True,10.0,13.799999999999999,48.02254808406917,66.27111635601545,1188.6,1743.6558756156805
2012,2013-05-26,Getafe,Vallecano,1,2.1,0.5440982165031926,0.1426062546567044,False,10.0,-10.0,32.41051242197827,-32.41051242197827,1178.6,1711.2453631937024
2012,2013-06-01,Zaragoza,Ath Madrid,1,2.2,0.48209623459732365,0.0606117161141122,False,10.0,-10.0,12.627440857106707,-12.627440857106707,1168.6,1698.6179223365957
2013,2013-08-17,Valencia,Malaga,1,1.53,0.7950407504539382,0.21641234819452548,True,10.0,5.300000000000001,50.0,26.5,1173.9,1725.1179223365957
2013,2013-08-18,Osasuna,Granada,1,2.0,0.5260330291666059,0.05206605833321176,False,10.0,-10.0,13.016514583302941,-13.016514583302941,1163.9,1712.1014077532927
2013,2013-08-19,Celta,Espanol,1,2.2,0.5828733781444994,0.2823214319178986,False,10.0,-10.0,50.0,-50.0,1153.9,1662.1014077532927
2013,2013-08-31,Valladolid,Getafe,1,2.1,0.541428226292379,0.1369992752139959,True,10.0,11.0,31.136198912271794,34.249818803498975,1164.9,1696.3512265567915
2013,2013-09-01,Sevilla,Malaga,1,1.62,0.7132243762019644,0.15542348944718243,False,10.0,-10.0,50.0,-50.0,1154.9,1646.3512265567915
2013,2013-09-01,Espanol,Betis,1,2.05,0.5336457119567832,0.09397370951140549,False,10.0,-10.0,22.374692740810833,-22.374692740810833,1144.9,1623.976533815981
2013,2013-09-15,Granada,Espanol,1,2.4,0.4634581425862858,0.11229954220708582,False,10.0,-10.0,20.05348967983676,-20.05348967983676,1134.9,1603.9230441361442
2013,2013-09-26,Getafe,Celta,1,2.1,0.5325300965254557,0.11831320270345702,True,10.0,11.0,26.889364250785682,29.578300675864252,1145.9,1633.5013448120085
2013,2013-09-28,Real Madrid,Ath Madrid,1,1.62,0.7445887807911138,0.20623382488160447,False,10.0,-10.0,50.0,-50.0,1135.9,1583.5013448120085
2013,2013-09-28,Sociedad,Sevilla,1,2.2,0.5125568566497488,0.12762508462944755,False,10.0,-10.0,26.58855929780157,-26.58855929780157,1125.9,1556.912785514207
2013,2013-10-06,Getafe,Betis,1,2.4,0.47662041649446024,0.14388899958670454,True,10.0,14.0,25.694464211911527,35.97224989667613,1139.9,1592.885035410883
2013,2013-10-26,Levante,Espanol,1,2.4,0.5314414969574396,0.2754595926978549,True,10.0,14.0,49.18921298175981,68.86489817446373,1153.9,1661.7499335853468
2013,2013-10-30,Osasuna,Vallecano,1,2.1,0.503035439930775,0.05637442385462754,True,10.0,11.0,12.812369057869896,14.093605963656886,1164.9,1675.8435395490035
2013,2013-11-08,Granada,Malaga,1,2.3,0.6838140407199678,0.5727722936559256,True,10.0,12.999999999999998,50.0,64.99999999999999,1177.9,1740.8435395490035
2013,2013-11-10,Espanol,Sevilla,1,2.38,0.5026545318153323,0.19631778572049075,False,10.0,-10.0,35.564816253712095,-35.564816253712095,1167.9,1705.2787232952915
2013,2013-11-24,Vallecano,Espanol,1,2.4,0.5381051650995726,0.29145239623897434,False,10.0,-10.0,50.0,-50.0,1157.9,1655.2787232952915
2014,2014-08-31,Elche,Granada,1,2.2,0.48579750822167184,0.06875451808767807,False,10.0,-10.0,14.32385793493293,-14.32385793493293,1147.9,1640.9548653603583
